PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
10890410;"Teatro Municipal de Vallecas";"Para la construcción del teatro se ha remodelado el antiguo salón de actos de la Biblioteca Gerardo Diego. Cuenta con cien butacas y se especializa en la programación de teatro y de cine.Alberga la escuela de teatro de Vallecas, cuyo inicio está previsto para el mes de septiembre de 2019 y una compañía, que se nutrirá de su alumnado.Dentro de su programación, se ha previsto que se celebren tres representaciones teatrales y una proyección cinematográfica al mes, en sábado, completando así la oferta los centros culturales del distrito, cuyas actividades se convocan los viernes.";"Lunes a viernes, de 9 a 14 horas.";"El aforo es de 94 butacas más 2 para personas con movilidad reducida, en total 96.3 aulas para clases.";"Metro: Villa de Vallecas (línea 1). Bus: 103, 142, 54, 58, 143.";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2193cb665c6e8610VgnVCM1000001d4a900aRCRD";"PASO DE VILLAMANRIQUE";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28031";"CASCO H.VALLECAS";"VILLA DE VALLECAS";"447122";"4469857";"40.37762362093048";"-3.6229095774784765";"";"";"";"/contenido/entidadesYorganismos/Teatros"; 
2185;"Teatro Muñoz Seca";"";"";"";"Metro: Sol (línea 1, 2, 3), Gran Vía (líneas 1 y 5), Sevilla (línea 2). Bus: 002. Cercanías Renfe: Sol (líneas C3 y C4). Bicimad: Estación 56 (plaza del Carmen, 1).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7b5d8c7c0f91f010VgnVCM1000000b205a0aRCRD";"CARMEN";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28013";"SOL";"CENTRO";"440336";"4474436";"40.41840439358014";"-3.7032798991593827";"915 232 128";"";"info@iniciativasteatrales.com";"/contenido/entidadesYorganismos/Teatros"; 
10037829;"Teatro Nuev9 Norte";"Centrada en el teatro, pero abierta a todas las manifestaciones de las artes escénicas, Nuev9 Norte se postula como uno de los lugares culturales de referencia en Noviciado, en pleno centro de Madrid. Además, cuenta con todo tipo de cursos enfocados a las artes escénicas.Sede de la compañía de teatro Materialmente Imposible, especializada en comedia contemporánea, Nuev9 Norte busca ser un elemento de cohesión social, con una programación dirigida tanto a mayores como a los más pequeños de la casa.";"";"";"Metro: Noviciado (línea 2). Bus: 002, 147, 3. Bicimad: Estación 15 (calle San Vicente Ferrer, 64).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7ac150fba2504510VgnVCM2000001f4a900aRCRD";"NORTE";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28015";"UNIVERSIDAD";"CENTRO";"439975";"4475283";"40.4260176028424";"-3.70761486653819";"626 091 278";"";"contacto@nuevenorte.com";"/contenido/entidadesYorganismos/Teatros"; 
2186;"Teatro Nuevo Apolo";"El teatro Nuevo Apolo es el teatro musical por excelencia de la ciudad. Situado en la zona centro, en la plaza de Tirso de Molina, en él se han representado grandes producciones como 'Los Miserables' o 'Chicago'. Tambien tienen lugar espectáculos infantiles, de humor y danza.";"";"";"Metro: Tirso de Molina (línea 1). Bus: 26, 32, 6, M1, 002, 50, 65. Bicimad: Estación 40 (plaza del Conde de Romanones, 9). Aparcamiento: Garaje Centro (68), calle Relatores, 11.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e6d8c7c0f91f010VgnVCM1000000b205a0aRCRD";"TIRSO DE MOLINA";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28012";"EMBAJADORES";"CENTRO";"440323";"4473762";"40.41234075831118";"-3.703369987899476";"918 554 162";"";"info@summummusic.com";"/contenido/entidadesYorganismos/Teatros"; 
2202;"Teatro Pradillo";"Teatro Pradillo reabrió sus puertas como centro de investigación y creación en abril de 2012 con la intención de ofrecerse como un espacio vivo que aspira a incidir en la vida pública y cultural, y a estar permanentemente conectado con la sociedad de la que forma parte.";"";"";"Metro: Concha Espina (línea 9).Bus: 16, 29, 52.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f7ad8c7c0f91f010VgnVCM1000000b205a0aRCRD";"PRADILLO";"CALLE";"V";"12";"";"";"";"";"MADRID";"MADRID";"28002";"CIUDAD JARDÍN";"CHAMARTIN";"442785";"4477765";"40.44856560554628";"-3.6747261219408607";"914 169 011";"";"pradillo@teatropradillo.com";"/contenido/entidadesYorganismos/Teatros"; 
31360;"Teatro Príncipe Gran Vía";"El Teatro Príncipe Gran Vía se encuentra donde estuvo el Teatro de la Cruz, un antiguo corral de comedias de Madrid, muy popular en su época, que sirvió de escenario para autores como Lope de Vega, Luis Vélez de Guevara, Juan Ruiz de Alarcón, Tirso de Molina y Calderón de la Barca. A partir de la segunda mitad del siglo XVIII el viejo corral quedó reformado como moderno teatro a la italiana, estrenando en él sus piezas más populares dramaturgos como Leandro Fernández Moratín y José Zorrilla. Actualmente es una sala que cuenta con un aforo de 600 espectadores y está decorado con butacas rojas en forma de media luna que garantizan una visibilidad extraordinaria. Ofrece una programación dedicada casi íntegramente a la comedia.";"";"";"Metro: Gran Vía (líneas 1, 5). Bus: 002, 001, 1, 146, 2, 46, 74, 3. Bicimad: Estación 210 (Tres Cruces, 7). Aparcamiento: plaza del Carmen (8).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fabd8c7c0f91f010VgnVCM1000000b205a0aRCRD";"TRES CRUCES";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28013";"SOL";"CENTRO";"440491";"4474755";"40.41941656735497";"-3.702760005318704";"915 318 514";"";"info@grupomarquina.es";"/contenido/entidadesYorganismos/Teatros"; 
2187;"Teatro Reina Victoria";"Inaugurado el 10 de junio de 1916, fue construido según los planos del arquitecto José Espelius. Para la apertura, presidida por los reyes don Alfonso XIII y doña Victoria Eugenia, se eligió la obra 'El capricho de las damas', de Blasco Soler y Asensio Mas.  La fachada es una de las más singulares de los teatros madrileños, con vidrieras de Maumejean y mosaicos de Talavera. Tiene capacidad para más de 600 espectadores. De la decoración original del interior no queda ningún elemento. Sobre el patio de butacas se ve una claraboya que en sus primeros años se abría para ventilar la sala.Durante la II República se llamó simplemente Victoria y en octubre de 1936 fue rebautizado con el nombre del dramaturgo Joaquín Dicenta. Aunque en su primera etapa produjo numerosos espectáculos musicales, como operetas y zarzuelas, acabó por ser uno de los teatros especializados en alta comedia o comedia burguesa, en la que se criticaba de forma suave los pequeños vicios de la burguesía española. Y así sigue, dirigido actualmente por Carlos Sobera.";"";"";"Metro: Sol (líneas 1, 2 y 3), Sevilla (línea 2). Bus: 53, 002, M1, 15, 20, 150, 5, 46 Cercanías Renfe: Sol (C3 y C4). Bicimad: Estaciones 1a y 1b (Puerta del Sol, 1), 28 (calle Alcalá, 27). Aparcamiento: Sevilla (41), calle Sevilla y Calle Alcalá.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1bfd8c7c0f91f010VgnVCM1000000b205a0aRCRD";"SAN JERONIMO";"CARRERA";"V";"24";"";"";"";"";"MADRID";"MADRID";"28014";"CORTES";"CENTRO";"440629";"4474223";"40.41651548060074";"-3.699818451104129";"913 692 288";"";"taquilla@elteatroreinavictoria.com";"/contenido/entidadesYorganismos/Teatros"; 
17361;"Teatro Rialto";"Construido entre 1926 y 1930 por los arquitectos José de Aragón y José María Mendoza Ussía, el Rialto fue fundado en 1930 como Cines Rialto (conocido entre 1932 y 1934 como Cine Astoria), especializado en comedias musicales americanas. Desde el siglo XXI, el cine se transformó en teatro y es gestionado por SOM Produce.";"";"";"Metro: Santo Domingo (línea 2), Callao (líneas 3, 5). Bus: 001, 1, 133, 147, 148, 2, 44, 46, 74, 75, 146, 3. Bicimad: Estación 23 (plaza de Santo Domingo, 1). Aparcamiento: Isabel la Católica (98).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b12d8c7c0f91f010VgnVCM1000000b205a0aRCRD";"GRAN VIA";"CALLE";"V";"54";"";"";"";"";"MADRID";"MADRID";"28013";"UNIVERSIDAD";"CENTRO";"439992";"4474769";"40.42138841205714";"-3.707377753413243";"910 839 500";"";"eventos@somproduce.com";"/contenido/entidadesYorganismos/Teatros"; 
2205;"Teatro Sala Cuarta Pared";"Centro de formación, investigación y producción teatral independiente creado en 1985 por un grupo de personas de diferentes procedencias teatrales. Entonces apostaron por una línea de continuidad frente a proyectos efímeros de mero interés económico. Su objetivo era convertirse en un núcleo dinamizador en una situación teatral con síntomas de parálisis.Hoy en día es un lugar de encuentro para todos los que pretenden vivir y conocer el teatro de una forma diferente.";"";"";"Metro: Embajadores (línea 3), Acacias (línea 5). Bus: 148, 60, 78, 116, 118. Cercanías Renfe: Embajadores (línea C5). Bicimad: Estación 47 (glorieta de Embajadores, 6).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4c0208231f91f010VgnVCM2000000c205a0aRCRD";"ERCILLA";"CALLE";"V";"17";"";"";"";"";"MADRID";"MADRID";"28005";"ACACIAS";"ARGANZUELA";"440371";"4472701";"40.402777112937486";"-3.7027165608127723";"915 172 317";"";"cuartapared@cuartapared.es";"/contenido/entidadesYorganismos/Teatros"; 
2189;"Teatro Sanpol";"El Teatro Sanpol, situado junto al Río Manzanares, centra su programación, que va de septiembre a junio, en el público infantil y juvenil. Entre sus actividades se encuentran también obras de teatro en inglés y talleres de teatro, así como la posibilidad de celebrar cumpleaños.";"";"";"Metro: Príncipe Pío (Líneas 6, 10, Ramal). Bus: 41, 75, 46. Renfe: Príncipe Pío (C1, C7, C10, Regional). Bicimad: Estación 161 (paseo de la Florida, 8).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=331e8c7c0f91f010VgnVCM1000000b205a0aRCRD";"SAN POL DE MAR";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28008";"CASA DE CAMPO";"MONCLOA-ARAVACA";"438363";"4475066";"40.4239449097705";"-3.7265957347882104";"915 419 089";"915 479 946";"teatro@teatrosanpol.com";"/contenido/entidadesYorganismos/Teatros"; 
161000;"Teatro Tarambana";"Esta sala madrileña, inaugurada en 2000, se ha consolidado como una sala alternativa de teatro del barrio de Carabanchel. Referente tanto para el teatro familiar como de adultos, en ella se estrenan las obras de su compañía residente, Tarambana Espectáculos, y se celebran diversos festivales anuales como 'Chiquicirco', 'Musicuentos', 'Chupetes' o 'Visibles'.";"";"";"Metro: Carabanchel (línea 5).Bus: 35.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=53cf8c89dd91f010VgnVCM2000000c205a0aRCRD";"DOLORES ARMENGOT";"CALLE";"V";"31";"";"";"";"";"MADRID";"MADRID";"28025";"VISTA ALEGRE";"CARABANCHEL";"437027";"4471052";"40.38580301942374";"-3.7432218183125814";"914 618 334";"";"info@tarambana.net";"/contenido/entidadesYorganismos/Teatros"; 
135051;"Teatro Tribueñe";"De la mano del director y artista Hugo Pérez Rodríguez de la Pica y de la directora rusa Irina Kouberskaya, nace el Teatro Tribueñe en 2003. Un antiguo almacén de ferretería convertido en espacio teatral.Se trata de una sencilla y acogedora sala, con aforo para 143 espectadores, situada en los alrededores de la plaza de toros de las Ventas, cuya programación combina textos dramáticos con algunas obras más innovadoras y actuales.";"";"";"Metro: Ventas (líneas 2, 5), Manuel Becerra (líneas 2, 6). Bus: 12. Bicimad: Estación 185 (Sancho Dávila esquina Paseo Marqués de Zafra).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=96df2189cb81c010VgnVCM1000000b205a0aRCRD";"SANCHO DAVILA";"CALLE";"V";"31";"";"";"";"";"MADRID";"MADRID";"28028";"FUENTE DEL BERRO";"SALAMANCA";"443879";"4475204";"40.425569368259886";"-3.6615996399032054";"912 427 727";"";"teatro@teatrotribuene.com";"/contenido/entidadesYorganismos/Teatros"; 
173052;"Teatro Valle Inclán. Centro Drámatico Nacional";"Inaugurado el 14 de noviembre de 1926 con el nombre de Sala Olimpia, fue diseñado originalmente para la exhibición de películas, aunque para su apertura se ofreció un espectáculo de variedades. En 1974 se estrenó como sala de teatro y treinta años después pasa a depender del Centro Dramático Nacional. Tras una intensa remodelación y modernización de las instalaciones, en 2006 se reinaugura como Teatro Valle-Inclán.Situado en el barrio de Lavapiés, el teatro cuenta con dos modernos escenarios, el principal con aforo de 510 butacas y la denominada Sala Francisco Nieva, con disposición a la italiana y 150 butacas. Funciona como segunda sede del Centro Dramático Nacional y acoge la representación de la mitad de las obras de su programa, así como la visita de compañías extranjeras.";"";"";"Metro: Lavapiés (línea 3). Bus: M1. Bicimad: Estación 53 (calle de Valencia, 1). Aparcamiento: Garaje calle Amparo (75).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=67c08c89dd91f010VgnVCM2000000c205a0aRCRD";"VALENCIA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28012";"EMBAJADORES";"CENTRO";"440564";"4473279";"40.40800690285846";"-3.7004845788684912";"915 058 801";"";"cdn@inaem.cultura.gob.es";"/contenido/entidadesYorganismos/Teatros"; 
174525;"Teatro Victoria";"El Teatro Victoria, situado en el barrio de Malasaña, es una pequeña sala que ofrece una cuidada selección de obras, entre zarzuelas, teatro clásico y teatro infantil. Su programación promueve las obras clásicas, intentando aportar en ellas las nuevas técnicas y aportaciones artísticas que ofrece la modernidad.";"";"";"Metro: Noviciado (línea 2). Bus: 147, 3, 001, 1, 133, 148, 2, 44, 46, 74, 75. Bicimad: Estaciones 16 (calle San Bernardo, 22) y 17 (plaza de Carlos Carbonero, 2).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cbe08c89dd91f010VgnVCM2000000c205a0aRCRD";"PEZ";"CALLE";"V";"17";"";"";"";"";"MADRID";"MADRID";"28004";"UNIVERSIDAD";"CENTRO";"440143";"4475035";"40.42378660181596";"-3.705611071847053";"644 981 072";"";"info@teatrovictoria.net";"/contenido/entidadesYorganismos/Teatros"; 
5000655;"Teatros del Canal";"Descripción monumental: Arquitecto Juan Navarro Baldeweg. Inaugurado oficialmente el 20 de febrero de 2009.";"Taquillas: de 14:30 h a 21 horas, todos los días (julio y agosto taquilla cerrada los lunes).";"Servicios de accesibilidad a la comunicación: subtitulado adaptado, audiodescripción, bucle magnético individual, sonido en sala con auriculares (Más información en www.teatroaccesible.com).";"Metro: Canal (líneas 2, 7).Bus: 149, 37, 12, 3.Bicimad: Estación 201 (José Abascal, frente al número 2).";"Venta de localidades:   Internet:  A través de cada uno de los espectáculos en la web. Taquillas.  Descuentos habituales: mayores de 65 años, jóvenes con carné Joven (en ambos casos es imprescindible la acreditación) y grupos. Consultar en taquilla otros posibles descuentos.";"1,6";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8f63986ba58bc110VgnVCM1000000b205a0aRCRD";"CEA BERMUDEZ";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28003";"ARAPILES";"CHAMBERI";"440203";"4476672";"40.43854675141601";"-3.705057921443053";"913 089 999 / 913 089 950";"";"espectadoresl@teatroscanal.com";"/contenido/entidadesYorganismos/Teatros"; 
10037669;"Teatros Luchana";"Los antiguos cines Luchana, situados en el barrio de Chamberí, son hoy un multiespacio dedicado al teatro, con cuatro salas repartidas en dos plantas, donde se representan diferentes obras de manera simultánea.Los Teatros Luchana son un espacio rehabilitado cuya emblemática entrada, situada en un esquinazo de la calle Luchana, está encabezada por un gran letrero de neón al más puro estilo de Broadway. Grandes cristaleras dejan ver el interior del bar del establecimiento, antesala de un gran local en el que se conserva parte de la decoración de los antiguos cines que albergaba, con proyectores, máquinas de cortar y ensamblar películas.";"";"";"Metro: Iglesia (línea 1), Bilbao (línea 1 y 4), Alonso Martínez( línea 4, 5 y 10), Quevedo (línea 2). Bus: 147, 40, 3, 37. Bicimad: Estación 124 (calle Manuel Silvela, 20). Aparcamiento: Plaza de Olavide (52).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=668632e49e404510VgnVCM2000001f4a900aRCRD";"LUCHANA";"CALLE";"V";"38";"";"";"";"";"MADRID";"MADRID";"28010";"TRAFALGAR";"CHAMBERI";"440780";"4475934";"40.43193980366074";"-3.698186306223295";"910 075 684";"";"taquilla@teatrosluchana.es";"/contenido/entidadesYorganismos/Teatros"; 
10038955;"Teatro. Arte &amp; Desmayo";"Espacio multidisciplinar situado en el barrio de Carabanchel, que cuenta con una superficie de 110 metros cuadrados perfectamente acondicionados en los que tienen cabida todo tipo de manifestaciones artísticas: teatro, cursos y talleres, exposiciones, proyecciones, sala de ensayos, castings... entre otros.";"";"";"Metro: Marques de Vadillo (Línea 5).Bus: 116.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fe5f364c13a04510VgnVCM2000001f4a900aRCRD";"BALEARES";"CALLE";"V";"14";"local 3";"";"";"";"MADRID";"MADRID";"28019";"COMILLAS";"CARABANCHEL";"439442";"4471824";"40.394818706807854";"-3.7135685613542195";"";"";"info@arteydesmayo.com";"/contenido/entidadesYorganismos/Teatros"; 
187464;"Teatro. Artespacio Plot Point";"La sala de teatro Plot Point, con su propia compañía teatral, ofrece un programa muy completo de representaciones. Su actividad no solo esta dedicada a las funciones teatrales, también es escuela de teatro, cine y televisión.La programación de la sala, que cuenta con un aforo para 55 personas, incluye obras para todos los públicos.";"";"";"Metro: Embajadores (línea 3), Acacias (línea 5). Autobuses: 148, 60, 78. Cercanías Renfe: Embajadores (línea C5). Bicimad: Estación 170 (paseo de la Esperanza, 21).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ea2dd2bec675e010VgnVCM1000000b205a0aRCRD";"ERCILLA";"CALLE";"V";"29";"";"";"";"";"MADRID";"MADRID";"28005";"ACACIAS";"ARGANZUELA";"440426";"4472606";"40.40192531437177";"-3.7020477784084793";"914 749 765";"";"info@plotpoint.es";"/contenido/entidadesYorganismos/Teatros"; 
6831483;"Teatro. Bululú 2120";"";"";"";"Metro: Palos de la Frontera (línea 3), Delicias (línea 3).Bus: 19, 247, 45, 47, 8, 46, 55, 6, 59, 85.Cercanías Renfe: Delicias (Líneas C1, C7 y C10).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=11fee3831910d310VgnVCM1000000b205a0aRCRD";"CANARIAS";"CALLE";"V";"16";"";"";"";"";"MADRID";"MADRID";"28045";"PALOS DE MOGUER";"ARGANZUELA";"440896";"4472605";"40.401958738062355";"-3.6965212526388838";"913 600 193";"";"bululu@bululu2120.com";"/contenido/entidadesYorganismos/Teatros"; 
10038751;"Teatro. Mínima espacio escénico";"En pleno barrio de Lavapiés, se encuentra esta sala de teatro, una alternativa al panorama cultural actual, donde creadores escénicos puedan desarrollar y exhibir sus trabajos con libertad y profesionalidad.";"";"";"Metro: Embajadores (línea 3), Lavapies (línea 3). Bus: 119, 27, 34, 36, 41, C03, C1, C2. Cercanías Renfe: Embajadores (línea C5). Bicimad: Estación 49 (ronda de Atocha, 34).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7420d852ee904510VgnVCM2000001f4a900aRCRD";"MALLORCA";"CALLE";"V";"4";"local 3";"";"";"";"MADRID";"MADRID";"28012";"EMBAJADORES";"CENTRO";"440773";"4473171";"40.40704888094098";"-3.698011525994152";"915 264 462";"";"info@minimaespacioescenico.com";"/contenido/entidadesYorganismos/Teatros"; 
10037710;"Teseo Teatro";"Este pequeño teatro, situado en el barrio de la Latina, pretende acercar el arte teatral a los más pequeños a través de la adaptación de los clásicos infantiles que la compañía residente, Complejo de Esquilo, interpreta de una manera sorprendente y original. Su objetivo principal es presentar el teatro como una herramienta para transmitir valores, promover reflexiones y ejercitar el propio pensamiento.Además, este espacio cuenta con cursos de interpretación, canto y voz para niños y adultos.";"";"";"Metro: Puerta de Toledo (línea 5). Bus: 148, 3, C2, C1, 41. Bicimad: Estación 37 (plaza San Francisco, 5). Aparcamiento: Parking VOT (97), Ventosa.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f852a73970504510VgnVCM2000001f4a900aRCRD";"SEGOVIA";"RONDA";"V";"61";"";"";"";"";"MADRID";"MADRID";"28005";"PALACIO";"CENTRO";"439256";"4473343";"40.408489029770145";"-3.7159050283874873";"652 243 748";"";"telon@teseoteatro.com";"/contenido/entidadesYorganismos/Teatros"; 
10511907;"Theatre for the people";"";"";"";"Metro: Noviciado (línea 2), Chueca (línea 5), Tribunal (líneas 1 y 10), Callao (línea 3 y 5). Bus: 002. Bicimad: Estación 17 (plaza de Carlos Carbonero, 2). Aparcamiento: Luna-Tudescos (14) plaza Santa María Soledad Torres Acosta.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0ad1fef1bacee510VgnVCM1000001d4a900aRCRD";"CARLOS CAMBRONERO";"PLAZA";"V";"5";"";"";"";"local bajo izquierda";"MADRID";"MADRID";"28004";"UNIVERSIDAD";"CENTRO";"440289";"4474961";"40.42313947499592";"-3.703883251330829";"915 215 568";"";"adan.black@theatreforthepeople.com";"/contenido/entidadesYorganismos/Teatros"; 
